laneID,tLinkID,time,speed,dis
34712,162,3826.08,12.5,-1
34713,162,3826.12,15,-1
34711,162,3826.64,15,-1
34712,162,3827.76,18.75,-1
34713,162,3828.4,13.636,-1
34712,162,3829.48,18.75,-1
34711,162,3830,21.429,-1
34712,162,3830.76,15,-1
34713,162,3832.04,21.429,-1
34712,162,3832.2,18.75,-1
34712,162,3833.76,21.429,-1
34713,162,3834.52,11.538,-1
34712,162,3835.52,15,-1
34712,162,3838.12,15,-1
34711,162,3840.04,13.636,-1
34713,162,3840.68,13.636,-1
34711,162,3841.28,18.75,-1
34713,162,3841.84,13.636,-1
34713,162,3843.04,9.375,-1
34712,162,3843.24,18.75,-1
34713,162,3844.2,13.636,-1
34712,162,3845.28,16.667,-1
34711,162,3845.64,13.636,-1
34712,162,3846.12,21.429,-1
34713,162,3847.36,12.5,-1
34712,162,3848.4,13.636,-1
34712,162,3850.72,13.636,-1
34713,162,3855.48,16.667,-1
34712,162,3856.64,18.75,-1
34712,162,3857.92,13.636,-1
34713,162,3859.56,25,-1
34713,162,3863.16,21.429,-1
34711,162,3863.76,21.429,-1
34712,162,3864.04,18.75,-1
34712,162,3865.16,16.667,-1
34711,162,3867.8,18.75,-1
34713,162,3869.24,11.538,-1
34712,162,3870.2,13.636,-1
34712,162,3871.04,13.636,-1
34711,162,3871.08,30,-1
34713,162,3871.8,16.667,-1
34712,162,3872.56,18.75,-1
34713,162,3873.92,18.75,-1
34712,162,3873.96,11.538,-1
34711,162,3874.32,16.667,-1
34712,162,3875.2,10,-1
34713,162,3875.36,25,-1
34712,162,3876.52,12.5,-1
34713,162,3876.56,15,-1
34711,162,3877.08,16.667,-1
34712,162,3877.84,10.714,-1
34713,162,3878.04,15,-1
34711,162,3879,16.667,-1
34713,162,3879.44,13.636,-1
34712,162,3883.08,13.636,-1
34711,162,3883.36,11.538,-1
34713,162,3883.8,18.75,-1
34712,162,3884.76,13.636,-1
34711,162,3885.44,12.5,-1
34713,162,3885.68,13.636,-1
34713,162,3886.88,12.5,-1
34712,162,3887.08,13.636,-1
34711,162,3887.72,16.667,-1
34712,162,3887.96,16.667,-1
34713,162,3888.16,13.636,-1
34713,162,3889.12,12.5,-1
34712,162,3889.56,16.667,-1
34713,162,3891.44,12.5,-1
34712,162,3892.44,18.75,-1
34711,162,3892.48,18.75,-1
34713,162,3893.4,13.636,-1
34711,162,3893.84,15,-1
34712,162,3894.96,12.5,-1
34711,162,3895,12.5,-1
34713,162,3896.12,16.667,-1
34712,162,3898,12.5,-1
34712,162,3898,12.5,-1
34713,162,3898.28,13.636,-1
34713,162,3898.28,13.636,-1
34712,162,3898.96,13.636,-1
34712,162,3899.04,16.667,-1
34711,162,3899.28,15,-1
34711,162,3899.36,18.75,-1
34712,162,3899.88,12.5,-1
34712,162,3899.96,15,-1
34713,162,3900.16,15,-1
34713,162,3900.16,15,-1
34713,162,3900.92,15,-1
34713,162,3901,18.75,-1
34712,162,3901.48,15,-1
34712,162,3901.52,16.667,-1
34713,162,3901.72,11.538,-1
34713,162,3901.76,12.5,-1
34711,162,3902.24,10.714,-1
34711,162,3902.36,13.636,-1
34713,162,3902.96,10.714,-1
34713,162,3903.04,12.5,-1
34713,162,3904.44,13.636,-1
34713,162,3904.52,16.667,-1
34713,162,3905.92,13.636,-1
34712,162,3906.36,16.667,-1
34712,162,3907.2,13.636,-1
34711,162,3908.12,16.667,-1
34713,162,3909.04,18.75,-1
34712,162,3909.32,13.636,-1
34713,162,3910.76,13.636,-1
34711,162,3911.28,13.636,-1
34713,162,3915.08,13.636,-1
34712,162,3915.36,15,-1
34711,162,3916.2,21.429,-1
34711,162,3917.12,15,-1
34713,162,3918.08,16.667,-1
34713,162,3920.28,15,-1
34711,162,3920.32,37.5,-1
34712,162,3920.6,25,-1
34713,162,3920.84,15,-1
34712,162,3923.2,16.667,-1
34713,162,3925.2,12.5,-1
34711,162,3927.4,16.667,-1
34713,162,3927.72,25,-1
34712,162,3927.88,21.429,-1
34712,162,3928.92,18.75,-1
34712,162,3930.04,13.636,-1
34713,162,3936.52,16.667,-1
34712,162,3937.72,16.667,-1
34713,162,3938.64,8.8235,-1
34712,162,3938.88,15,-1
34712,162,3939.48,12.5,-1
34712,162,3940.96,13.636,-1
34713,162,3941.48,15,-1
34711,162,3941.8,15,-1
34712,162,3943.16,16.667,-1
34713,162,3944.68,13.636,-1
34712,162,3944.88,75,-1
34711,162,3945.72,21.429,-1
34712,162,3946.24,18.75,-1
34713,162,3948,30,-1
34711,162,3948.04,13.636,-1
34713,162,3949.56,11.538,-1
34711,162,3949.88,13.636,-1
34712,162,3950.2,15,-1
34711,162,3950.96,15,-1
34712,162,3952.84,16.667,-1
34713,162,3953.72,18.75,-1
34713,162,3955.24,16.667,-1
34712,162,3957.76,25,-1
34713,162,3958.92,13.636,-1
34711,162,3959.16,16.667,-1
34711,162,3961.76,18.75,-1
34713,162,3962.84,8.3333,-1
34712,162,3963.04,16.667,-1
34712,162,3964.24,16.667,-1
34712,162,3966.6,16.667,-1
34713,162,3967.04,25,-1
34713,162,3970.28,18.75,-1
34711,162,3970.52,16.667,-1
34712,162,3971,15,-1
34713,162,3971.64,16.667,-1
34711,162,3972.72,18.75,-1
34713,162,3973.28,16.667,-1
34711,162,3975.4,18.75,-1
34713,162,3976.12,30,-1
34711,162,3976.28,18.75,-1
34712,162,3977.08,13.636,-1
34713,162,3977.36,16.667,-1
34711,162,3977.68,18.75,-1
34712,162,3978.8,16.667,-1
34711,162,3979.88,12.5,-1
34712,162,3979.92,30,-1
34713,162,3981.4,12.5,-1
34712,162,3982.2,16.667,-1
34713,162,3982.68,16.667,-1
34712,162,3984,16.667,-1
34711,162,3984.68,16.667,-1
34713,162,3987.16,18.75,-1
34711,162,3987.2,11.538,-1
34712,162,3987.56,16.667,-1
34712,162,3989.52,13.636,-1
34711,162,3990.2,13.636,-1
34713,162,3990.24,13.636,-1
34713,162,3992.84,15,-1
34711,162,3993.12,16.667,-1
34712,162,3993.6,12.5,-1
34712,162,3997,13.636,-1
34711,162,3998.68,16.667,-1
34713,162,3999.6,16.667,-1
34711,162,4000.76,18.75,-1
34713,162,4001.16,16.667,-1
34713,162,4002.4,15,-1
34712,162,4003,18.75,-1
34712,162,4004.4,15,-1
34713,162,4005.2,21.429,-1
34712,162,4005.52,16.667,-1
34712,162,4006.36,11.538,-1
34713,162,4008.08,18.75,-1
34712,162,4008.4,13.636,-1
34711,162,4008.8,10.714,-1
34713,162,4009.6,18.75,-1
34712,162,4009.92,15,-1
34712,162,4011.4,15,-1
34713,162,4012.2,25,-1
34711,162,4012.4,18.75,-1
34712,162,4013.4,18.75,-1
34713,162,4013.72,15,-1
34711,162,4013.96,16.667,-1
34712,162,4014.92,18.75,-1
34713,162,4015.12,21.429,-1
34711,162,4015.48,16.667,-1
34712,162,4017.44,16.667,-1
34713,162,4018.16,21.429,-1
34711,162,4019.08,18.75,-1
34712,162,4020.08,15,-1
34713,162,4021.32,16.667,-1
34711,162,4021.48,12.5,-1
34712,162,4021.84,15,-1
34712,162,4023.04,13.636,-1
34711,162,4023.28,15,-1
34713,162,4024.64,18.75,-1
34712,162,4027.04,15,-1
34713,162,4028.4,12.5,-1
34712,162,4028.96,16.667,-1
34713,162,4031.16,13.636,-1
34712,162,4032.16,11.538,-1
34711,162,4032.36,50,-1
34713,162,4032.8,37.5,-1
34713,162,4034.28,12.5,-1
34711,162,4035,18.75,-1
34713,162,4036.96,16.667,-1
34712,162,4037.48,11.538,-1
34712,162,4038.68,12.5,-1
34713,162,4038.84,13.636,-1
34713,162,4039.64,13.636,-1
34712,162,4044.96,18.75,-1
34713,162,4046.28,21.429,-1
34711,162,4047.12,13.636,-1
34711,162,4048.04,13.636,-1
34713,162,4048.92,15,-1
34712,162,4052.36,15,-1
34711,162,4052.6,15,-1
34713,162,4053.64,16.667,-1
34712,162,4056.44,21.429,-1
34711,162,4057.44,13.636,-1
34713,162,4057.48,13.636,-1
34712,162,4058.4,12.5,-1
34713,162,4058.68,12.5,-1
34712,162,4059.84,11.538,-1
34712,162,4061.28,15,-1
34712,162,4064.2,16.667,-1
34712,162,4067.68,30,-1
34712,162,4068.72,15,-1
34713,162,4069.88,16.667,-1
34713,162,4071.08,13.636,-1
34713,162,4078.08,15,-1
34712,162,4079.44,21.429,-1
34712,162,4080.48,18.75,-1
34713,162,4084.04,30,-1
34712,162,4085.56,9.375,-1
34713,162,4087.44,16.667,-1
34711,162,4090.88,16.667,-1
34713,162,4091.04,16.667,-1
34713,162,4092.24,13.636,-1
34712,162,4092.4,25,-1
34713,162,4093.44,18.75,-1
34713,162,4094.56,15,-1
34712,162,4094.76,16.667,-1
34713,162,4095.56,16.667,-1
34712,162,4096.88,12.5,-1
34713,162,4097.08,13.636,-1
34711,162,4099.36,10,-1
34713,162,4099.52,15,-1
34712,162,4100.76,15,-1
34713,162,4101.32,15,-1
34712,162,4103.8,13.636,-1
34713,162,4104.2,16.667,-1
34713,162,4105.4,18.75,-1
34711,162,4105.84,37.5,-1
34713,162,4106.72,21.429,-1
34711,162,4107.48,25,-1
34713,162,4111.4,25,-1
34712,162,4111.84,15,-1
34711,162,4112.44,37.5,-1
34713,162,4114.04,16.667,-1
34711,162,4114.48,25,-1
34712,162,4116.04,37.5,-1
34713,162,4116.64,18.75,-1
34712,162,4117.52,30,-1
34711,162,4118,25,-1
34712,162,4118.24,30,-1
34712,162,4119.56,13.636,-1
34713,162,4119.8,15,-1
34711,162,4120.36,16.667,-1
34712,162,4120.64,21.429,-1
34711,162,4121.48,15,-1
34713,162,4122.2,15,-1
34711,162,4122.64,15,-1
34713,162,4124.84,15,-1
34713,162,4127.2,13.636,-1
34711,162,4128.96,18.75,-1
34711,162,4131.32,16.667,-1
34712,162,4131.56,16.667,-1
34713,162,4132.04,16.667,-1
34711,162,4132.56,30,-1
34713,162,4133.08,15,-1
34711,162,4133.88,13.636,-1
34712,162,4134.36,13.636,-1
34713,162,4134.72,12.5,-1
34711,162,4135.4,13.636,-1
34713,162,4135.64,16.667,-1
34712,162,4135.88,16.667,-1
34711,162,4136.48,15,-1
34712,162,4137.08,15,-1
34713,162,4137.28,25,-1
34711,162,4137.72,18.75,-1
34712,162,4138.24,13.636,-1
34711,162,4138.72,12.5,-1
34713,162,4138.92,13.636,-1
34712,162,4139.24,16.667,-1
34711,162,4139.72,18.75,-1
34712,162,4141.56,16.667,-1
34711,162,4142.76,13.636,-1
34713,162,4143.56,15,-1
34712,162,4143.92,18.75,-1
34711,162,4144.4,21.429,-1
34712,162,4147.28,18.75,-1
34711,162,4148.68,18.75,-1
34713,162,4149.76,15,-1
34712,162,4150.12,18.75,-1
34713,162,4152.76,21.429,-1
34712,162,4153.88,11.538,-1
34711,162,4154.76,15,-1
34713,162,4155,21.429,-1
34711,162,4156.08,16.667,-1
34713,162,4156.44,21.429,-1
34712,162,4156.64,21.429,-1
34713,162,4158.16,18.75,-1
34712,162,4159.12,25,-1
34713,162,4160.24,37.5,-1
34712,162,4162.52,15,-1
34713,162,4165.12,16.667,-1
34712,162,4165.36,16.667,-1
34711,162,4165.72,25,-1
34713,162,4166.68,18.75,-1
34711,162,4167.08,18.75,-1
34712,162,4167.56,13.636,-1
34713,162,4168.28,21.429,-1
34713,162,4169.56,15,-1
34711,162,4170.36,12.5,-1
34713,162,4171.92,15,-1
34712,162,4172.6,15,-1
34711,162,4173.12,16.667,-1
34712,162,4173.76,21.429,-1
34713,162,4173.96,50,-1
34713,162,4174.72,21.429,-1
34711,162,4174.96,16.667,-1
34712,162,4177.16,12.5,-1
34712,162,4181.72,15,-1
34713,162,4183.4,18.75,-1
34711,162,4184.08,16.667,-1
34713,162,4184.44,18.75,-1
34712,162,4184.88,16.667,-1
34713,162,4185.16,16.667,-1
34711,162,4185.52,18.75,-1
34712,162,4186.76,15,-1
34713,162,4186.96,18.75,-1
34713,162,4188.16,16.667,-1
34713,162,4192.68,25,-1
34713,162,4193.92,21.429,-1
34712,162,4194.28,18.75,-1
34713,162,4194.52,25,-1
34711,162,4195.32,13.636,-1
34713,162,4196.8,16.667,-1
34712,162,4197.08,16.667,-1
34712,162,4197.96,18.75,-1
34713,162,4198.64,18.75,-1
34712,162,4199.36,15,-1
34713,162,4199.84,13.636,-1
34711,162,4200.24,18.75,-1
34712,162,4200.72,16.667,-1
34713,162,4201.12,15,-1
34711,162,4202,21.429,-1
34712,162,4203.52,18.75,-1
34713,162,4204.16,16.667,-1
34713,162,4205.04,21.429,-1
34712,162,4205.56,15,-1
34713,162,4206.52,18.75,-1
34711,162,4207.28,16.667,-1
34713,162,4207.48,18.75,-1
34712,162,4208.8,18.75,-1
34713,162,4209.2,25,-1
34712,162,4211.16,50,-1
34711,162,4214,18.75,-1
34712,162,4214.2,15,-1
34713,162,4215.32,18.75,-1
34712,162,4217.2,15,-1
34713,162,4217.56,21.429,-1
34711,162,4217.8,18.75,-1
34713,162,4219.28,18.75,-1
34712,162,4224.28,15,-1
34711,162,4225.16,18.75,-1
34712,162,4226.12,10,-1
34711,162,4226.44,10.714,-1
34712,162,4226.8,13.636,-1
34712,162,4227.8,16.667,-1
34713,162,4228.64,18.75,-1
34711,162,4228.96,21.429,-1
34712,162,4230.32,13.636,-1
34712,162,4232.4,16.667,-1
34712,162,4233.88,13.636,-1
34713,162,4234.2,15,-1
34711,162,4234.92,15,-1
34712,162,4235.24,15,-1
34713,162,4235.68,15,-1
34711,162,4236,18.75,-1
34712,162,4237.4,25,-1
34713,162,4238.12,25,-1
34712,162,4238.92,15,-1
34711,162,4239.28,18.75,-1
34713,162,4239.6,15,-1
34712,162,4240.84,13.636,-1
34711,162,4241.28,25,-1
34712,162,4242.28,15,-1
34713,162,4242.64,25,-1
34711,162,4243.8,16.667,-1
34712,162,4244.12,18.75,-1
34712,162,4246.72,15,-1
34713,162,4247,15,-1
34712,162,4248.76,15,-1
34711,162,4249.04,18.75,-1
34713,162,4249.96,16.667,-1
34711,162,4250.84,15,-1
34712,162,4251.56,16.667,-1
34713,162,4252.44,18.75,-1
34711,162,4252.96,16.667,-1
34711,162,4254.04,18.75,-1
34711,162,4255.32,18.75,-1
34712,162,4256.08,13.636,-1
34713,162,4256.36,13.636,-1
34712,162,4257.08,18.75,-1
34713,162,4258.6,18.75,-1
34711,162,4259.28,9.375,-1
34712,162,4259.52,30,-1
34713,162,4260.2,15,-1
34712,162,4260.8,16.667,-1
34711,162,4261.6,25,-1
34712,162,4261.8,25,-1
34713,162,4262.04,16.667,-1
34712,162,4263.16,18.75,-1
34713,162,4263.48,13.636,-1
34711,162,4264,13.636,-1
34712,162,4264.36,13.636,-1
34713,162,4265.4,18.75,-1
34712,162,4266.84,13.636,-1
34712,162,4267.96,15,-1
34713,162,4269.12,18.75,-1
34713,162,4269.96,18.75,-1
34712,162,4270.48,16.667,-1
34713,162,4271.48,21.429,-1
34712,162,4274.08,16.667,-1
34712,162,4276.68,13.636,-1
34713,162,4277.96,18.75,-1
34711,162,4278.52,11.538,-1
34712,162,4281.4,15,-1
34711,162,4281.76,16.667,-1
34711,162,4283.6,15,-1
